"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","191.4","-210.6","89.0","-71.7","3.4","1.5"
"Actual(MU)","192.4","-219.5","93.8","-70.2","4.9","1.4"
"O/D/U/D(MU)","1.0","-8.9","4.8","1.5","1.5","-0.1"
