"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.042","0.00","0.00","1.85","1.85","69.09","29.06"
"SR GRID","0.042","0.00","0.00","1.85","1.85","69.09","29.06"
