"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39196","44797","38026","16783","2247","141048"
"Peak Shortage (MW)","480","0","0","50","105","635"
"Energy Met (MU)","808","1004","853","309","38","3013"
"Hydro Gen(MU)","112","48","38","33","11","242"
"Wind Gen(MU)","3","29","31","----------","----------","63"
"Solar Gen (MU)*","2.68","9.50","11.70","0.04","0.02","24"
