"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.71","20.80","23.51","59.09","9.04"
"SR GRID","0.00","0.00","2.71","20.80","23.51","59.09","9.04"
