"Share of RES in total generation (%)","7.62","3.35","18.10","0.18","0.10","7.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","25.89","6.85","30.69","7.69","18.80","17.12"
