"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43562","43270","31635","16167","2016","136650"
"Peak Shortage (MW)","2618","729","2787","391","229","6754"
"Energy Met (MU)","930","1014","735","342","37","3057"
"Hydro Gen(MU)","195","105","139","90","24","554"
"Wind Gen(MU)","14","11","9","----------","----------","34"
