"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38417","39224","31912","14268","1820","125641"
"Peak Shortage (MW)","380","979","2470","340","388","4557"
"Energy Met (MU)","886","950","754","315","34","2939"
"Hydro Gen(MU)","261","34","69","66","8","439"
"Wind Gen(MU)","19","53","76","----------","----------","148"
