"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","1.06","1.06","62.57","36.37"
"SR GRID","0.00","0.00","0.00","1.06","1.06","62.57","36.37"
