"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5070","0","101.6","37.2","-1.2","64","0.0"
"","Haryana","6085","0","117.2","90.8","0.6","123","0.2"
"","Rajasthan","11418","0","222.5","72.5","0.9","324","0.0"
"","Delhi","3844","0","66.1","58.6","-0.6","237","0.0"
"","UP","13663","260","241.9","95.3","0.7","547","0.0"
"","Uttarakhand","1939","0","37.0","25.3","-0.2","134","0.3"
"","HP","1613","40","30.8","22.2","0.7","122","0.8"
"","J&K","2303","576","48.2","42.7","-0.9","132","11.3"
"","Chandigarh","215","0","3.5","3.6","-0.1","13","0.0"
"WR","Chhattisgarh","4048","0","92.1","39.4","-0.5","359","0.0"
"","Gujarat","14237","0","314.6","90.4","1.7","685","0.0"
"","MP","11550","0","212.0","106.6","0.0","622","0.0"
"","Maharashtra","20693","0","432.9","124.4","1.3","548","0.0"
"","Goa","532","0","10.9","9.4","1.0","43","0.0"
"","DD","321","0","7.2","6.7","0.5","44","0.0"
"","DNH","794","0","18.5","18.4","0.2","75","0.0"
"","Essar steel","659","0","14.0","14.1","-0.1","229","0.0"
"SR","Andhra Pradesh","8969","0","199.6","95.5","0.9","405","0.0"
"","Telangana","10196","0","219.5","96.8","0.4","498","0.0"
"","Karnataka","11783","0","237.7","86.1","-0.2","496","0.0"
"","Kerala","3827","0","78.2","62.3","0.9","219","0.0"
"","Tamil Nadu","14845","0","332.8","177.8","-0.6","485","0.0"
"","Pondy","378","0","7.9","8.0","-0.1","37","0.0"
"ER","Bihar","3406","0","62.3","56.6","0.5","460","0.0"
"","DVC","3005","0","64.1","-40.8","0.3","396","0.0"
"","Jharkhand","1000","0","21.1","16.3","-1.0","169","0.0"
"","Odisha","3985","0","77.4","25.7","1.9","267","0.0"
"","West Bengal","5802","0","109.7","13.2","0.0","309","0.0"
"","Sikkim","100","0","1.6","1.6","-0.1","18","0.0"
"NER","Arunachal Pradesh","106","2","2.2","2.5","-0.3","25","0.0"
"","Assam","1383","40","22.4","18.1","0.3","117","1.0"
"","Manipur","176","2","2.7","2.6","0.1","35","0.0"
"","Meghalaya","347","0","6.4","5.5","0.0","42","0.0"
"","Mizoram","100","2","1.7","1.5","0.2","22","0.0"
"","Nagaland","115","2","2.1","1.8","0.2","30","0.0"
"","Tripura","220","5","3.5","1.5","-0.2","39","0.0"
