"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","177.0","-247.6","156.4","-90.3","4.6","0.2"
"Actual(MU)","172.7","-258.6","160.9","-83.1","4.7","-3.4"
"O/D/U/D(MU)","-4.3","-11.1","4.5","7.2","0.1","-3.6"
