"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36506","43043","31741","16292","2232","129814"
"Peak Shortage (MW)","1586","152","600","200","75","2613"
"Energy Met (MU)","782","1002","698","325","38","2845"
"Hydro Gen(MU)","122","37","41","23","9","231"
"Wind Gen(MU)","9","23","13","----------","----------","44"
