"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5273","0","99.2","43.2","0.6","188"
"","Haryana","6228","0","114.6","44.5","-1.8","192"
"","Rajasthan","9753","0","211.1","67.5","1.5","245"
"","Delhi","3481","0","61.1","43.9","-0.2","235"
"","UP","9698","3180","225.5","90.6","2.6","652"
"","Uttarakhand","1910","0","34.5","24.3","1.4","216"
"","HP","1384","0","24.5","20.2","0.1","79"
"","J&K","1960","346","42.0","36.0","1.5","173"
"","Chandigarh","209","0","3.7","3.6","0.3","19"
"WR","Chhattisgarh","3251","96","72.0","20.2","-3.1","268"
"","Gujarat","11660","0","256.8","51.7","-0.9","443"
"","MP","8092","0","157.1","96.8","-3.0","204"
"","Maharashtra","17592","60","364.7","119.2","-1.0","495"
"","Goa","417","0","8.3","7.5","0.1","43"
"","DD","278","0","6.2","6.3","-0.1","14"
"","DNH","686","0","15.9","16.1","0.7","7"
"","Essar steel","357","0","6.9","6.2","0.7","105"
"SR","Andhra Pradesh","6219","0","143.0","28.7","2.5","466"
"","Telangana","6288","135","136.5","77.6","3.8","315"
"","Karnataka","8831","500","192.2","31.3","3.4","313"
"","Kerala","3403","172","62.9","44.5","2.0","242"
"","Tamil Nadu","12086","886","265.5","107.3","-0.1","426"
"","Pondy","316","0","6.2","6.1","0.1","34"
"ER","Bihar","2459","200","51.3","45.6","1.0","435"
"","DVC","2502","100","55.8","-16.2","-0.4","395"
"","Jharkhand","956","0","21.4","8.7","-1.2","101"
"","Odisha","3252","0","62.1","19.6","0.8","365"
"","West Bengal","6217","0","121.4","18.0","0.3","355"
"","Sikkim","98","0","1.7","1.1","0.6","20"
"NER","Arunachal Pradesh","109","1","2.1","1.4","0.7","39"
"","Assam","1142","134","19.6","14.3","-0.1","171"
"","Manipur","128","5","2.1","2.3","-0.2","54"
"","Meghalaya","350","0","5.7","5.6","-1.0","32"
"","Mizoram","83","2","1.3","1.0","0.3","26"
"","Nagaland","117","1","2.4","1.6","0.7","30"
"","Tripura","202","2","3.3","0.5","0.7","54"
