"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.17","2.86","2.86","68.52","28.62"
"SR GRID","0.00","0.00","0.17","2.86","2.86","68.52","28.62"
