"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4753","85","102.0","46.5","0.7","133"
"","Haryana","5009","411","95.2","45.1","-1.0","224"
"","Rajasthan","6221","0","140.1","52.2","-1.8","65"
"","Delhi","3751","0","78.6","57.9","-3.8","82"
"","UP","9900","2050","216.0","80.7","0.9","432"
"","Uttarakhand","1537","80","32.3","19.0","0.8","179"
"","HP","1239","0","24.7","12.5","1.2","124"
"","J&K","1479","100","29.4","19.7","-2.3","40"
"","Chandigarh","207","0","4.2","4.4","-0.2","20"
"WR","Chhattisgarh","3259","113","72.8","19.1","5.8","258"
"","Gujarat","11738","40","264.8","46.6","-1.4","328"
"","MP","6537","7","137.1","67.7","-4.2","313"
"","Maharashtra","16212","393","361.0","116.2","-1.9","423"
"","Goa","341","100","7.4","6.5","0.5","40"
"","DD","261","0","6.3","5.2","1.1","36"
"","DNH","598","1","14.3","13.9","0.4","29"
"SR","Andhra Pradesh","10545","2600","245.7","74.2","3.1","296"
"","Karnataka","8103","850","171.2","23.0","1.1","218"
"","Kerala","2914","500","60.4","32.0","3.3","209"
"","Tamil Nadu","11072","604","243.7","71.0","1.9","302"
"","Pondy","313","0","6.7","7.5","-0.8","12"
"ER","Bihar","1432","400","31.9","31.8","0.1","180"
"","DVC","2650","0","57.7","-19.1","1.4","390"
"","Jharkhand","907","0","19.1","8.8","-1.3","100"
"","Odisha","3279","0","67.9","6.2","0.5","350"
"","West Bengal","6177","220","116.9","24.2","-2.8","280"
"","Sikkim","56","0","1.3","1.3","0.0","15"
"NER","Arunachal Pradesh","90","8","1.3","1.3","0.0","36"
"","Assam","1005","117","16.7","11.2","0.9","148"
"","Manipur","92","6","1.2","1.1","0.1","42"
"","Meghalaya","248","15","3.8","3.0","-0.1","62"
"","Mizoram","55","2","1.0","0.9","0.1","9"
"","Nagaland","74","1","1.0","1.2","-0.2","12"
"","Tripura","170","24","3.0","0.8","0.1","22"
