"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8574","0","193.2","72.3","-0.6","68","0.0"
"","Haryana","8140","75","180.2","100.3","1.2","255","1.6"
"","Rajasthan","10628","33","232.2","67.9","5.7","637","2.0"
"","Delhi","6346","0","129.8","100.2","-1.4","173","0.0"
"","UP","18514","0","400.9","177.8","1.1","493","4.1"
"","Uttarakhand","2077","0","45.3","22.4","0.6","194","0.0"
"","HP","1368","0","32.2","9.8","-0.7","194","0.0"
"","J&K","1863","466","37.3","22.1","-8.5","0","8.8"
"","Chandigarh","345","0","6.7","6.5","0.2","40","0.0"
"WR","Chhattisgarh","3445","0","77.1","14.9","-1.2","176","0.0"
"","Gujarat","15974","974","362.7","154.2","8.7","918","12.7"
"","MP","8707","0","196.5","108.4","4.5","534","0.0"
"","Maharashtra","23749","0","514.3","152.3","0.9","520","0.0"
"","Goa","482","0","10.9","10.1","0.2","37","0.0"
"","DD","348","0","4.9","6.4","-1.5","80","0.0"
"","DNH","782","0","18.3","17.3","1.0","78","0.0"
"","Essar steel","408","0","8.0","9.1","-1.2","145","0.0"
"SR","Andhra Pradesh","8935","0","179.7","55.8","-0.6","480","0.0"
"","Telangana","7542","0","154.2","64.2","-1.4","420","0.0"
"","Karnataka","8035","0","173.6","46.9","-1.2","279","0.0"
"","Kerala","3535","0","69.7","45.0","0.7","253","0.0"
"","Tamil Nadu","15122","0","335.9","110.6","0.8","470","0.0"
"","Pondy","395","0","8.4","8.7","-0.3","22","0.0"
"ER","Bihar","4716","0","83.7","81.3","-0.5","500","0.0"
"","DVC","3095","0","73.4","-52.4","1.0","180","0.0"
"","Jharkhand","1012","0","21.6","14.3","1.7","210","0.0"
"","Odisha","4699","0","88.9","38.6","-2.4","200","0.0"
"","West Bengal","8570","0","175.8","51.2","3.8","600","0.0"
"","Sikkim","87","0","1.2","1.0","0.2","20","0.0"
"NER","Arunachal Pradesh","109","8","2.2","2.5","-0.2","52","0.0"
"","Assam","1655","31","28.4","24.1","0.6","204","0.7"
"","Manipur","142","16","2.0","2.1","0.1","29","0.0"
"","Meghalaya","290","11","4.9","1.2","-0.1","43","0.0"
"","Mizoram","81","3","1.7","1.2","0.2","19","0.0"
"","Nagaland","115","2","2.1","1.9","0.0","21","0.0"
"","Tripura","231","20","4.2","3.7","-0.2","37","0.1"
