"Share of RES in total generation (%)","5.70","5.55","22.64","0.24","0.04","8.84"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.09","9.79","33.43","12.75","35.77","21.75"
