"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4443","0","91.3","51.5","1.5","215"
"","Haryana","6249","0","111.8","51.1","1.3","353"
"","Rajasthan","9393","0","202.2","63.2","2.6","312"
"","Delhi","3159","0","59.7","40.3","-4.1","46"
"","UP","8953","2670","211.8","86.4","-0.7","427"
"","Uttarakhand","1490","235","30.2","19.2","2.5","249"
"","HP","1271","0","24.2","16.6","0.6","130"
"","J&K","1919","0","38.3","28.5","1.5","253"
"","Chandigarh","188","0","3.4","3.3","0.1","23"
"WR","Chhattisgarh","3014","18","64.0","9.4","3.3","146"
"","Gujarat","12282","0","277.5","53.0","0.8","346"
"","MP","9257","0","203.1","111.4","-0.3","264"
"","Maharashtra","19112","876","396.6","130.5","4.1","406"
"","Goa","399","0","8.0","8.0","-0.5","52"
"","DD","268","0","6.1","6.1","-0.1","16"
"","DNH","646","0","16.7","15.0","1.7","17"
"","Essar steel","378","0","8.3","8.2","0.1","54"
"SR","Andhra Pradesh","5644","160","127.7","21.8","2.4","270"
"","Telangana","5516","300","126.4","70.4","1.0","249"
"","Karnataka","7677","600","161.0","21.1","2.3","536"
"","Kerala","3134","400","59.3","28.9","2.0","303"
"","Tamil Nadu","10627","869","227.0","63.2","0.9","513"
"","Pondy","287","0","5.4","5.7","-0.3","32"
"ER","Bihar","2437","0","45.7","49.1","-5.3","60"
"","DVC","2331","0","52.8","-15.8","0.1","180"
"","Jharkhand","1027","0","19.5","10.3","-2.0","70"
"","Odisha","3736","100","69.5","19.2","2.8","310"
"","West Bengal","6395","0","116.8","18.3","2.4","240"
"","Sikkim","85","0","1.6","1.4","0.2","30"
"NER","Arunachal Pradesh","107","3","1.7","1.5","0.3","34"
"","Assam","1232","53","21.8","13.8","2.1","183"
"","Manipur","134","2","2.1","2.2","-0.1","43"
"","Meghalaya","283","2","4.9","3.9","-0.1","27"
"","Mizoram","74","1","1.2","1.1","0.1","18"
"","Nagaland","93","17","1.9","1.3","0.1","32"
"","Tripura","205","18","2.7","0.8","-0.2","49"
