"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.12","9.88","10.00","72.07","21.99"
"SR GRID","0.00","0.00","0.12","9.88","10.00","72.07","21.99"
