"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","121.7","-135.4","98.8","-81.9","-2.9","0.3"
"Actual(MU)","108.8","-146.8","112.2","-77.9","-2.3","-6.0"
"O/D/U/D(MU)","-12.9","-11.4","13.4","4.0","0.6","-6.2"
