"Share of RES in total generation (%)","4.97","2.63","14.81","0.23","0.09","5.69"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.92","7.28","30.83","23.42","45.85","21.44"
