"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","673","1216","569","350","5","2813"
"Hydro","246","38","109","106","22","521"
"Nuclear","23","27","29","0","0","79"
"Gas, Naptha & Diesel","45","92","25","0","22","183"
"RES (Wind, Solar, Biomass & Others)","52","37","127","1","0","217"
"Total","1039","1411","858","457","49","3814"
