"Share of RES in total generation (%)","9.48","7.30","22.98","0.42","0.09","10.20"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.89","13.10","39.42","8.73","19.35","22.40"
