"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4890","0","87.4","39.5","0.6","219"
"","Haryana","5949","0","103.9","35.9","-1.9","451"
"","Rajasthan","8046","0","163.8","59.4","-3.9","419"
"","Delhi","3870","0","69.4","46.5","0.0","381"
"","UP","10850","1830","237.9","81.0","0.5","416"
"","Uttarakhand","1942","0","38.5","25.9","3.0","243"
"","HP","1401","0","27.6","21.3","2.4","193"
"","J&K","1939","342","35.8","33.1","-1.1","177"
"","Chandigarh","239","0","4.3","4.0","0.3","30"
"WR","Chhattisgarh","3209","147","70.0","29.5","1.6","272"
"","Gujarat","11299","0","242.0","48.6","1.8","611"
"","MP","8322","0","166.2","100.9","-2.7","330"
"","Maharashtra","17725","684","369.4","108.9","6.6","605"
"","Goa","384","0","7.8","7.2","-0.1","107"
"","DD","255","0","5.8","5.8","0.0","28"
"","DNH","665","0","15.1","15.3","0.6","28"
"","Essar steel","414","0","8.8","8.2","0.6","104"
"SR","Andhra Pradesh","6029","0","136.6","24.0","2.3","342"
"","Telangana","6381","300","129.0","71.1","3.1","345"
"","Karnataka","8889","400","184.8","29.6","3.7","420"
"","Kerala","3273","128","60.6","43.6","1.9","238"
"","Tamil Nadu","11347","1284","251.6","105.1","3.1","442"
"","Pondy","313","0","5.7","5.7","0.1","28"
"ER","Bihar","2626","250","54.6","57.6","-4.0","310"
"","DVC","2467","0","57.6","-22.2","0.3","240"
"","Jharkhand","1003","0","22.8","11.4","-0.9","110"
"","Odisha","3337","0","63.0","18.5","1.6","290"
"","West Bengal","6604","0","108.1","20.1","2.2","340"
"","Sikkim","126","0","1.7","1.3","0.4","40"
"NER","Arunachal Pradesh","108","5","1.7","1.4","0.3","42"
"","Assam","1156","110","20.7","13.3","2.5","640"
"","Manipur","141","1","1.7","1.8","-0.1","48"
"","Meghalaya","327","13","5.2","5.0","-1.0","52"
"","Mizoram","82","7","1.2","1.0","0.2","26"
"","Nagaland","119","6","2.6","1.5","0.8","32"
"","Tripura","210","2","2.5","0.2","0.4","70"
