"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3827","0","75.6","30.7","1.5","352"
"","Haryana","4047","0","66.6","39.1","-0.8","394"
"","Rajasthan","7589","0","152.5","53.4","0.6","721"
"","Delhi","3043","0","50.7","42.8","1.1","227"
"","UP","14344","0","265.4","89.9","-2.9","549"
"","Uttarakhand","1598","0","28.2","18.6","-1.3","241"
"","HP","811","0","17.0","18.7","-6.6","0"
"","J&K","1580","395","32.3","36.1","-8.5","0"
"","Chandigarh","181","0","3.2","3.5","-0.3","37"
"WR","Chhattisgarh","3160","0","71.7","14.5","0.1","190"
"","Gujarat","12427","0","273.3","92.0","-1.9","518"
"","MP","11354","0","202.5","116.0","-3.9","157"
"","Maharashtra","18234","0","388.4","139.1","0.0","764"
"","Goa","381","0","8.2","8.1","-0.6","23"
"","DD","269","0","4.5","4.3","0.2","15"
"","DNH","683","0","13.6","13.6","-0.1","29"
"","Essar steel","759","0","11.3","10.3","1.0","246"
"SR","Andhra Pradesh","7106","0","143.6","25.8","0.2","345"
"","Telangana","7829","0","155.2","70.0","1.5","246"
"","Karnataka","9178","0","191.6","70.2","3.7","289"
"","Kerala","3332","0","62.8","53.0","2.8","185"
"","Tamil Nadu","11637","0","253.0","124.6","1.2","409"
"","Pondy","258","0","5.4","6.1","-0.7","25"
"ER","Bihar","3598","0","63.0","60.2","1.1","280"
"","DVC","2736","0","64.3","-22.7","-1.0","250"
"","Jharkhand","1255","0","22.1","15.3","2.5","140"
"","Odisha","3646","0","68.5","16.6","2.4","250"
"","West Bengal","6002","0","105.0","25.0","2.9","280"
"","Sikkim","76","0","1.3","1.6","-0.4","24"
"NER","Arunachal Pradesh","103","0","2.1","1.8","0.3","7"
"","Assam","1290","0","21.4","15.5","1.7","112"
"","Manipur","167","1","2.2","2.1","0.1","37"
"","Meghalaya","270","0","4.9","4.7","-0.1","26"
"","Mizoram","80","1","1.4","1.1","0.3","18"
"","Nagaland","112","0","2.2","1.7","0.4","24"
"","Tripura","207","1","3.3","2.0","0.0","33"
