"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.3","-154.5","76.1","-83.7","3.2","-1.5"
"Actual(MU)","155.1","-153.8","68.7","-72.9","0.3","-2.5"
"O/D/U/D(MU)","-2.2","0.7","-7.4","10.8","-2.9","-1.0"
