"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7130","0","137.3","72.6","-0.3","144"
"","Haryana","7877","0","152.6","126.4","-1.6","303"
"","Rajasthan","8497","197","191.2","55.9","2.4","232"
"","Delhi","4252","45","90.9","76.4","0.2","165"
"","UP","11600","4615","262.7","108.8","3.7","486"
"","Uttarakhand","1781","75","34.1","12.6","3.9","349"
"","HP","1300","0","25.3","10.3","1.8","199"
"","J&K","1936","484","23.1","22.3","-2.9","325"
"","Chandigarh","233","0","4.7","4.5","0.2","33"
"WR","Chhattisgarh","3829","96","90.0","34.3","3.1","257"
"","Gujarat","13943","59","304.6","66.4","-3.6","427"
"","MP","7976","0","178.0","96.1","-3.6","486"
"","Maharashtra","19184","100","424.1","130.9","1.7","571"
"","Goa","446","0","9.4","8.0","1.0","70"
"","DD","298","0","6.7","6.7","0.0","36"
"","DNH","692","0","14.9","15.6","-0.7","43"
"","Essar steel","227","0","4.1","4.5","-0.4","131"
"SR","Andhra Pradesh","6023","0","133.2","18.7","-1.0","321"
"","Telangana","6475","0","147.7","103.2","-2.0","197"
"","Karnataka","7056","1600","150.5","27.1","1.8","369"
"","Kerala","3297","100","60.7","34.6","1.2","346"
"","Tamil Nadu","11957","0","270.0","121.4","3.3","382"
"","Pondy","322","0","6.6","6.7","-0.1","30"
"ER","Bihar","3318","200","69.6","67.7","-0.3","30"
"","DVC","2499","150","58.5","-17.6","-1.5","160"
"","Jharkhand","1086","0","24.3","11.9","0.3","50"
"","Odisha","3660","150","66.8","18.6","0.3","190"
"","West Bengal","7611","0","156.4","54.6","1.6","220"
"","Sikkim","91","0","1.2","0.7","0.4","30"
"NER","Arunachal Pradesh","112","4","1.5","1.7","-0.2","40"
"","Assam","1256","239","27.2","17.6","2.9","214"
"","Manipur","114","6","2.1","1.8","0.2","56"
"","Meghalaya","297","0","4.7","-0.8","-0.2","45"
"","Mizoram","67","3","1.2","1.1","0.0","25"
"","Nagaland","108","4","1.6","1.4","0.1","38"
"","Tripura","199","53","3.4","1.8","-0.2","72"
