"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","1.2","6.3","1.2","90.7","8.1"
"SR GRID","0.0","0.0","0.6","2.4","0.6","80.4","19.0"
