"Share of RES in total generation (%)","9.91","5.38","14.94","0.89","0.10","8.01"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.87","11.05","31.66","6.19","11.14","20.04"
