"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.9","0.0","84.7","15.3"
"SR GRID","0.0","0.0","0.7","4.2","0.7","92.4","6.9"
