"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","283.6","-293.0","89.7","-70.2","-9.9","0.1"
"Actual(MU)","276.4","-293.0","94.7","-59.8","-11.6","6.7"
"O/D/U/D(MU)","-7.2","0.1","5.0","10.4","-1.7","6.6"
