"Share of RES in total generation (%)","9.56","8.41","25.77","0.36","0.05","11.40"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.65","13.73","37.49","14.90","32.16","25.61"
