"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","173.9","-211.5","83.8","-49.1","7.0","4.1"
"Actual(MU)","180.7","-225.7","73.9","-38.3","2.7","-6.6"
"O/D/U/D(MU)","6.8","-14.1","-9.9","10.8","-4.3","-10.7"
