"Share of RES in total generation (%)","8.84","5.45","15.49","0.21","0.12","7.90"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.23","9.35","27.79","7.61","9.40","18.14"
