"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4745","0","89.1","44.2","0.2","246"
"","Haryana","5952","0","105.1","79.7","-1.2","108"
"","Rajasthan","8982","740","194.6","74.5","2.4","271"
"","Delhi","3055","0","55.9","40.2","1.3","188"
"","UP","12422","100","257.9","89.9","2.1","534"
"","Uttarakhand","1711","0","32.4","20.9","0.8","308"
"","HP","1360","0","24.6","18.5","0.2","92"
"","J&K","1785","446","37.4","34.5","-2.6","13"
"","Chandigarh","175","0","3.2","3.2","0.0","22"
"WR","Chhattisgarh","2877","0","61.6","12.4","-0.4","234"
"","Gujarat","12527","4","273.4","84.1","0.4","680"
"","MP","10331","0","215.1","140.2","-2.6","297"
"","Maharashtra","19077","0","396.9","110.7","-0.9","517"
"","Goa","438","0","8.9","8.4","-0.1","17"
"","DD","290","0","6.4","6.5","0.0","1"
"","DNH","703","0","15.6","16.2","-0.6","31"
"","Essar steel","427","0","7.7","8.9","-1.2","125"
"SR","Andhra Pradesh","7206","0","156.2","30.2","2.6","472"
"","Telangana","6672","0","137.9","66.9","1.9","280"
"","Karnataka","9166","200","202.4","71.4","2.5","530"
"","Kerala","3517","0","67.7","54.7","3.1","211"
"","Tamil Nadu","13258","0","294.2","143.6","-1.3","588"
"","Pondy","328","0","6.8","7.2","-0.3","18"
"ER","Bihar","3280","0","60.1","59.2","-1.4","100"
"","DVC","2398","0","55.5","-34.9","-1.3","150"
"","Jharkhand","1150","0","22.3","15.7","1.3","125"
"","Odisha","3869","0","69.6","22.2","2.6","200"
"","West Bengal","6687","0","105.5","21.4","2.8","210"
"","Sikkim","95","0","1.6","1.6","0.0","12"
"NER","Arunachal Pradesh","122","0","1.8","2.1","-0.3","7"
"","Assam","1439","0","23.9","17.2","2.7","101"
"","Manipur","152","1","2.0","2.1","-0.1","10"
"","Meghalaya","291","1","4.4","3.0","-0.1","8"
"","Mizoram","86","0","1.3","1.3","0.0","14"
"","Nagaland","104","0","1.7","1.7","-0.1","5"
"","Tripura","211","2","3.4","2.6","0.0","98"
