"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","683","1195","606","470","11","2966"
"Hydro","235","29","56","67","18","405"
"Nuclear","31","30","46","0","0","107"
"Gas, Naptha & Diesel","40","56","18","0","22","136"
"RES (Wind, Solar, Biomass & Others)","60","77","212","1","0","350"
"Total","1049","1388","938","539","51","3964"
