"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45855","43144","34866","17731","2325","143921"
"Peak Shortage (MW)","602","103","0","635","191","1531"
"Energy Met (MU)","1092","1019","755","385","43","3294"
"Hydro Gen(MU)","299","16","28","37","15","395"
"Wind Gen(MU)","20","50","71","----------","----------","141"
