"Share of RES in total generation (%)","9.50","5.63","17.48","0.21","0.05","8.78"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.47","9.59","29.88","6.19","7.47","19.36"
