"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","154.2","-157.2","68.5","-68.4","-2.0","-4.9"
"Actual(MU)","150.6","-150.4","73.7","-73.7","-4.7","-4.5"
"O/D/U/D(MU)","-3.6","6.8","5.2","-5.3","-2.7","0.4"
