"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.35","8.37","8.72","75.90","15.38"
"SR GRID","0.00","0.00","0.35","8.37","8.72","75.90","B. Frequency Profile (%)15.38"
