"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","179.8","-199.6","95.3","-72.1","-0.8","2.6"
"Actual(MU)","190.0","-206.0","93.9","-73.2","-3.2","1.5"
"O/D/U/D(MU)","10.2","-6.4","-1.4","-1.1","-2.4","-1.1"
