"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","45034","48346","40244","20499","2309","156433"
"Peak Shortage (MW)","1464","377","136","0","138","2115"
"Energy Met (MU)","1054","1179","906","431","39","3610"
"Hydro Gen(MU)","182","57","59","60","13","371"
"Wind Gen(MU)","18","50","18","----------","----------","86"
"Solar Gen (MU)*","20.59","20.14","53.80","0.90","0.02","95"
"Energy Shortage (MU)","15.0","0.4","0.0","0.0","1.4","16.8"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","48420","51590","41262","20886","2421","159183"
