"","NR","WR","SR","ER","NER"
"Schedule(MU)","62.8","-23.5","41.8","-89.2","6.8"
"Actual(MU)","64.2","-22.8","42.0","-94.9","9.2"
"O/D/U/D(MU)","1.4","0.7","0.2","-5.7","2.4"
