"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","161.0","-175.7","97.7","-85.2","1.7","-0.5"
"Actual(MU)","170.9","-183.3","97.4","-84.3","3.4","4.1"
"O/D/U/D(MU)","9.9","-7.6","-0.3","0.9","1.7","4.6"
