"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","237.4","-284.3","91.0","-37.1","-7.0","0.0"
"Actual(MU)","252.6","-305.3","94.0","-35.4","-6.8","-0.8"
"O/D/U/D(MU)","15.2","-21.0","3.0","1.7","0.2","-0.8"
