"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","223.5","-216.2","54.8","-59.5","-1.5","1.1"
"Actual(MU)","232.7","-231.0","51.9","-55.5","1.1","-0.8"
"O/D/U/D(MU)","9.2","-14.8","-2.9","4.0","2.6","-2.0"
