"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.01","1.56","12.23","13.81","67.86","18.33"
"SR GRID","0.00","0.01","1.56","12.23","13.81","67.86","B. Frequency Profile (%)18.33"
