"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35417","40835","28193","15545","2159","122149"
"Peak Shortage (MW)","4348","107","900","107","82","5544"
"Energy Met (MU)","769","962","632","321","37","2721"
"Hydro Gen(MU)","122","32","37","23","9","221"
"Wind Gen(MU)","9","15","17","----------","----------","40"
