"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4821","0","91.6","23.5","-0.8","180","0.0"
"","Haryana","6423","99","110.8","69.2","9.5","196","0.1"
"","Rajasthan","10123","0","192.6","47.2","0.3","205","0.0"
"","Delhi","3186","0","60.3","45.2","-0.3","111","0.0"
"","UP","12246","0","273.4","96.8","-0.3","415","1.4"
"","Uttarakhand","1742","0","33.2","16.3","0.3","220","0.0"
"","HP","1418","0","26.1","18.5","0.9","106","0.1"
"","J&K","1912","478","40.8","34.8","-0.2","192","9.6"
"","Chandigarh","187","0","3.1","3.3","-0.2","7","0.0"
"WR","Chhattisgarh","3325","0","68.9","16.4","-2.0","161","0.1"
"","Gujarat","14903","0","314.5","70.9","0.5","375","0.0"
"","MP","9610","0","236.8","159.2","-4.0","319","0.0"
"","Maharashtra","20906","14","427.8","149.3","2.7","379","0.1"
"","Goa","442","0","9.0","8.9","0.1","51","0.0"
"","DD","314","0","7.1","6.4","0.7","66","0.0"
"","DNH","768","0","17.2","17.1","0.1","49","0.0"
"","Essar steel","537","0","11.2","11.3","-0.1","141","0.0"
"SR","Andhra Pradesh","7701","0","167.6","68.0","1.7","462","0.0"
"","Telangana","7334","0","152.8","73.0","-1.2","308","0.0"
"","Karnataka","9288","0","199.9","83.0","3.6","548","0.0"
"","Kerala","3402","0","68.4","48.2","0.9","168","0.0"
"","Tamil Nadu","13402","0","287.1","148.3","1.8","466","0.0"
"","Pondy","335","0","6.8","7.2","-0.4","22","0.0"
"ER","Bihar","3870","0","63.3","60.0","1.3","280","0.0"
"","DVC","2913","0","62.8","-25.6","1.3","274","0.0"
"","Jharkhand","1194","0","24.1","13.1","0.8","107","0.0"
"","Odisha","3607","0","67.7","31.2","4.0","510","0.9"
"","West Bengal","7069","0","116.8","24.7","4.0","380","0.0"
"","Sikkim","117","0","1.5","1.3","0.3","28","0.0"
"NER","Arunachal Pradesh","123","2","2.1","1.9","0.1","43","0.0"
"","Assam","1484","21","23.8","18.9","0.7","268","0.5"
"","Manipur","151","8","2.3","2.5","-0.2","35","0.0"
"","Meghalaya","284","6","5.4","2.5","-0.2","40","0.0"
"","Mizoram","82","3","1.3","0.9","0.3","45","0.0"
"","Nagaland","116","8","2.0","1.5","0.0","28","0.0"
"","Tripura","205","4","3.5","2.1","1.1","57","0.0"
