"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41441","44959","35728","16888","2240","141257"
"Peak Shortage (MW)","503","0","0","150","47","700"
"Energy Met (MU)","846","1015","841","307","37","3047"
"Hydro Gen(MU)","105","42","42","23","11","222"
"Wind Gen(MU)","20","5","9","----------","----------","34"
"Solar Gen (MU)*","2.80","10.12","14.80","0.04","0.03","28"
