"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","51321","38417","35178","19258","2480","146654"
"Peak Shortage (MW)","1036","70","0","200","116","1422"
"Energy Met (MU)","1212","878","818","397","48","3354"
"Hydro Gen(MU)","355","19","28","102","28","532"
"Wind Gen(MU)","7","131","184","----------","----------","323"
"Solar Gen (MU)*","3.09","4.49","19.90","1.23","0.02","29"
"Energy Shortage (MU)","10.6","0.0","0.0","0.6","1.0","12.2"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","55097","38262","36580","20154","2600","149856"
