"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.5","2.6","0.5","93.0","6.5"
"SR GRID","0.0","0.0","0.5","3.3","0.5","81.4","18.1"
