"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6100","0","114.8","44.0","0.4","230"
"","Haryana","6344","0","116.7","75.9","-0.8","204"
"","Rajasthan","9767","0","202.4","61.0","0.9","335"
"","Delhi","3136","0","54.4","40.6","-0.1","226"
"","UP","12969","35","253.3","80.1","0.6","321"
"","Uttarakhand","1768","0","33.1","18.3","0.7","135"
"","HP","1306","0","23.2","18.5","-0.2","63"
"","J&K","1688","422","35.6","37.0","-5.2","0"
"","Chandigarh","186","0","3.2","3.4","-0.2","9"
"WR","Chhattisgarh","3008","0","68.0","7.4","-0.2","51"
"","Gujarat","12738","0","270.8","108.6","-1.5","502"
"","MP","11180","0","217.7","123.2","-2.0","340"
"","Maharashtra","19492","0","406.4","124.2","-3.2","566"
"","Goa","411","0","8.2","7.3","0.2","123"
"","DD","275","0","6.2","6.2","0.0","9"
"","DNH","678","0","15.2","15.5","-0.3","63"
"","Essar steel","444","0","8.3","7.5","0.8","236"
"SR","Andhra Pradesh","6556","0","140.3","24.3","2.2","474"
"","Telangana","6830","0","139.5","65.6","2.2","457"
"","Karnataka","9284","0","195.3","65.8","3.7","598"
"","Kerala","3335","0","64.6","54.4","3.5","236"
"","Tamil Nadu","13112","0","279.9","144.1","-0.9","482"
"","Pondy","321","0","6.1","6.6","-0.5","54"
"ER","Bihar","3311","300","57.4","52.1","2.1","150"
"","DVC","2351","0","54.2","-31.3","-1.8","200"
"","Jharkhand","1131","0","23.3","14.1","1.9","180"
"","Odisha","3860","0","67.7","20.4","2.7","250"
"","West Bengal","6297","0","100.7","19.3","2.3","320"
"","Sikkim","94","0","1.9","1.4","0.5","28"
"NER","Arunachal Pradesh","87","4","1.9","1.5","0.4","21"
"","Assam","1355","17","22.6","16.6","2.0","131"
"","Manipur","132","3","2.3","2.3","0.0","38"
"","Meghalaya","296","0","4.8","4.0","-0.1","39"
"","Mizoram","84","4","1.5","1.2","0.2","29"
"","Nagaland","106","3","1.6","1.8","-0.2","20"
"","Tripura","208","0","3.1","1.3","0.5","43"
