"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.25","5.60","5.86","49.03","45.12"
"SR GRID","0.00","0.00","0.25","5.60","5.86","49.03","B. Frequency Profile (%)45.12"
