"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","0.5","0.3","81.1","18.6"
"SR GRID","0.0","0.0","0.6","5.7","0.6","94.5","4.9"
