"Share of RES in total generation (%)","9.69","5.63","15.32","0.22","0.15","8.16"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.09","9.78","27.54","7.30","12.80","18.52"
