"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.2","-143.9","59.4","-70.9","-1.5","0.2"
"Actual(MU)","155.3","-157.9","55.7","-65.4","-2.6","-14.9"
"O/D/U/D(MU)","-1.9","-14.0","-3.7","5.6","-1.1","-15.1"
