"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45683","43950","33589","16441","1833","141496"
"Peak Shortage (MW)","622","573","300","42","412","1949"
"Energy Met (MU)","1085","1064","753","374","32","3307"
"Hydro Gen(MU)","262","27","26","54","15","384"
"Wind Gen(MU)","10","40","22","----------","----------","72"
