"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5125","0","93.2","38.6","-1.5","63"
"","Haryana","5895","11","109.6","63.1","-1.6","153"
"","Rajasthan","10315","0","221.7","77.8","2.4","353"
"","Delhi","3640","0","62.5","48.0","0.6","265"
"","UP","10738","1260","229.1","100.2","-0.2","170"
"","Uttarakhand","1931","0","36.4","24.6","1.9","297"
"","HP","1636","30","29.4","22.4","3.1","336"
"","J&K","2097","524","45.6","36.6","1.3","171"
"","Chandigarh","215","0","3.6","3.8","-0.2","17"
"WR","Chhattisgarh","2911","399","69.6","30.5","2.1","380"
"","Gujarat","12804","84","272.1","72.1","3.8","342"
"","MP","10783","19","218.0","130.1","-2.6","280"
"","Maharashtra","18396","14","368.1","65.5","-0.1","562"
"","Goa","424","0","8.6","8.1","0.0","22"
"","DD","284","0","6.3","6.3","0.0","40"
"","DNH","662","0","15.3","15.7","-0.4","8"
"","Essar steel","422","0","8.6","7.1","1.5","188"
"SR","Andhra Pradesh","6183","0","128.4","19.2","-0.4","438"
"","Telangana","5727","0","128.9","86.0","0.7","258"
"","Karnataka","7925","1000","175.0","47.1","-1.6","423"
"","Kerala","3486","0","62.6","49.0","1.6","180"
"","Tamil Nadu","12693","0","261.8","110.0","6.4","522"
"","Pondy","295","0","5.8","6.4","-0.6","16"
"ER","Bihar","3167","0","66.9","62.8","1.0","280"
"","DVC","2461","0","57.9","-14.3","-0.8","180"
"","Jharkhand","1138","0","23.8","12.6","0.7","250"
"","Odisha","3655","0","65.7","21.1","-0.9","350"
"","West Bengal","6377","0","112.8","21.5","0.4","380"
"","Sikkim","116","0","1.6","1.4","0.2","16"
"NER","Arunachal Pradesh","102","5","1.8","1.4","0.5","40"
"","Assam","1270","35","21.5","14.0","2.3","177"
"","Manipur","151","0","2.7","2.6","0.1","40"
"","Meghalaya","334","2","5.2","4.5","-0.3","60"
"","Mizoram","91","1","1.3","1.1","0.2","34"
"","Nagaland","110","6","2.0","1.6","0.3","43"
"","Tripura","219","0","2.9","-0.9","0.3","45"
