"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6614","350","133.2","64.1","-0.5","212"
"","Haryana","6653","0","134.4","67.0","-2.7","272"
"","Rajasthan","9022","784","189.9","50.1","7.9","853"
"","Delhi","4321","0","82.8","60.3","1.2","339"
"","UP","10420","3410","240.0","111.0","5.0","707"
"","Uttarakhand","1597","180","30.8","16.5","2.2","278"
"","HP","1151","0","22.1","9.3","0.5","88"
"","J&K","1654","0","22.5","14.0","-3.3","91"
"","Chandigarh","214","0","4.4","3.8","0.6","69"
"WR","Chhattisgarh","3323","18","77.9","22.3","1.1","134"
"","Gujarat","13803","106","305.8","50.6","-1.4","341"
"","MP","7408","0","168.1","94.5","1.4","363"
"","Maharashtra","19788","571","419.4","162.5","6.2","670"
"","Goa","466","0","9.3","9.1","-0.2","59"
"","DD","276","0","5.9","6.1","-0.2","29"
"","DNH","671","0","15.3","15.5","-0.2","22"
"","Essar steel","331","0","7.6","7.9","-0.3","58"
"SR","Andhra Pradesh","6330","0","138.9","28.2","1.7","327"
"","Telangana","6450","400","141.3","80.1","3.4","289"
"","Karnataka","7064","600","142.4","13.9","1.0","245"
"","Kerala","3281","150","59.8","28.8","1.7","273"
"","Tamil Nadu","11434","803","252.2","67.1","3.5","501"
"","Pondy","309","35","6.5","6.7","-0.2","32"
"ER","Bihar","2635","50","53.3","51.5","-0.8","100"
"","DVC","2517","0","55.1","-15.4","1.0","150"
"","Jharkhand","1023","0","19.2","13.3","0.8","80"
"","Odisha","3935","0","73.3","11.7","1.1","200"
"","West Bengal","7283","19","141.2","47.3","1.0","290"
"","Sikkim","62","0","1.0","1.3","-0.3","25"
"NER","Arunachal Pradesh","100","10","1.7","1.7","0.0","38"
"","Assam","1180","171","24.7","14.9","2.9","182"
"","Manipur","120","5","2.2","2.0","0.2","45"
"","Meghalaya","256","0","3.8","0.8","-0.5","79"
"","Mizoram","75","0","1.1","1.0","0.1","17"
"","Nagaland","116","2","1.9","1.5","-0.1","33"
"","Tripura","215","17","3.1","1.5","-0.5","45"
