"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","50359","41310","34297","17985","2291","146242"
"Peak Shortage (MW)","699","90","0","0","201","990"
"Energy Met (MU)","1162","996","783","400","40","3381"
"Hydro Gen(MU)","321","27","22","75","27","472"
"Wind Gen(MU)","28","111","112","----------","----------","251"
"Solar Gen (MU)*","3.69","12.77","22.90","1.43","0.01","41"
"Energy Shortage (MU)","9.8","0.0","0.0","0.0","1.7","11.6"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53995","42916","35189","19325","2457","151732"
