"Share of RES in total generation (%)","4.93","3.50","14.83","0.37","0.05","6.02"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.49","15.03","39.81","24.28","41.93","28.07"
