"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33980","38304","29589","14849","1797","118519"
"Peak Shortage (MW)","2566","766","3269","200","221","7022"
"Energy Met (MU)","720","910","667","282","32","2611"
"Hydro Gen(MU)","106","77","89","33","10","315"
"Wind Gen(MU)","1","7","6","----------","----------","14"
