"","NR","WR","SR","ER","NER","All India"
"Coal","605","1211","554","434","16","2820"
"Lignite","21","16","47","0","0","84"
"Hydro","327","17","47","78","17","486"
"Nuclear","27","30","55","0","0","112"
"Gas, Naptha & Diesel","52","46","14","0","29","141"
"RES (Wind, Solar, Biomass & Others)","53","94","266","2","0","415"
"Total","1085","1414","983","515","63","4059"
