"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","167.1","-196.4","98.3","-74.0","5.0","0.0"
"Actual(MU)","169.5","-199.1","92.0","-68.5","3.5","-2.6"
"O/D/U/D(MU)","2.4","-2.7","-6.2","5.5","-1.5","-2.6"
